env_name,env_id,dataset_seed,policy_seed,seed,alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,v_true,ess_is,ess_is_over_k,estimate,error,abs_error,squared_error,ci_low,ci_high,ci_width,covered,ess_norm,estimator_key,estimator,ci_method
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,693132809,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,79.90880673063147,0.7990880673063147,0.1634444048886166,0.18997177147077177,0.18997177147077177,0.036089273955743136,,,,,0.7990880673063147,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,2070496006,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,82.30105665841324,0.8230105665841324,-0.06861865862329714,-0.03142875118087854,0.03142875118087854,0.0009877664007895742,,,,,0.8230105665841324,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,3652782903,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,84.20833994585689,0.8420833994585689,0.013534538965215476,0.05072444640763407,0.05072444640763407,0.0025729694633609412,,,,,0.8420833994585689,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,2941916378,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,84.66757976432378,0.8466757976432377,0.08628321567297431,0.12347312311539291,0.12347312311539291,0.015245612131868974,,,,,0.8466757976432377,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,2825440625,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,81.46993163480387,0.8146993163480387,0.07927173263638948,0.11646164007880808,0.11646164007880808,0.013563313609845836,,,,,0.8146993163480387,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,1748603305,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,85.38021710837158,0.8538021710837158,0.043827712767614935,0.08101762021003353,0.08101762021003353,0.006563854784497234,,,,,0.8538021710837158,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,1860358638,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,78.94647172719453,0.7894647172719453,-0.47768355534831086,-0.4404936479058923,0.4404936479058923,0.19403465384544022,,,,,0.7894647172719453,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,2566870327,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,81.78170263843545,0.8178170263843545,-0.12757073297735,-0.0903808255349314,0.0903808255349314,0.008168693624375709,,,,,0.8178170263843545,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,693132809,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.5,-0.037189907442418596,79.95243038337375,0.7995243038337375,0.08075074505290308,0.11794065249532168,0.11794065249532168,0.013909997511022228,,,,,0.7995243038337375,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.500_beta0.000_seed4128479723,2070496006,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.5,-0.026527366582155154,80.9910719747356,0.8099107197473561,-0.059751102961873914,-0.03322373637971876,0.03322373637971876,0.0011038166590290478,,,,,0.8099107197473561,dm_tabular,DM,analytic
