alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,n,mean_abs_error,std_abs_error,median_abs_error,mean_abs_error_ci_low,mean_abs_error_ci_high,estimator,mean_ess_is,median_ess_is,mean_ess_norm
0.6,0.0,100,reward_only,0.3,1.3,0.3,0.5,16,0.27164806064523017,0.19195584215318498,0.23255184765828268,0.17759142633465563,0.3657046949558047,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.8,0.7,0.3,0.1,16,0.11456541761746224,0.07514866320698718,0.08828437414863304,0.07774324927445594,0.15138758596046853,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.8,0.7,0.3,0.5,16,0.21912315716082112,0.19919651598017163,0.12151627438453516,0.12151865786907269,0.31672765645256956,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.8,1.3,0.3,0.1,16,0.20696225741927332,0.15276606030250367,0.15069033523515538,0.132108263356028,0.28181625148251865,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.8,1.3,0.3,0.5,16,0.27164806064523017,0.19195584215318498,0.23255184765828268,0.17759142633465563,0.3657046949558047,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,transitional,0.3,0.7,0.3,0.1,16,0.10518397046657288,0.09005762856240683,0.07307938805589423,0.06105654333772211,0.14931139759542364,dr_oracle,24.48393158495334,23.809737570813134,0.2448393158495334
0.6,0.0,100,transitional,0.3,0.7,0.3,0.5,16,0.22033306581486642,0.20474782989497253,0.1350076688762575,0.12000847268814653,0.3206576589415863,dr_oracle,24.48393158495334,23.809737570813134,0.2448393158495334
0.6,0.0,100,transitional,0.3,1.3,0.3,0.1,16,0.19232070505533402,0.17648179858950153,0.12326182878220515,0.10584621276476534,0.2787951973459027,dr_oracle,24.483931584953336,23.809737570813134,0.2448393158495334
0.6,0.0,100,transitional,0.3,1.3,0.3,0.5,16,0.25040353469541876,0.22388814260401482,0.18870215812141616,0.14070036067805958,0.36010670871277795,dr_oracle,24.483931584953336,23.809737570813134,0.2448393158495334
0.6,0.0,100,transitional,0.8,0.7,0.3,0.1,16,0.08520981413195874,0.061202331979526556,0.0711196488579785,0.05522122251952473,0.11519840574439276,dr_oracle,24.027999553796025,23.46463354976249,0.24027999553796026
0.6,0.0,100,transitional,0.8,0.7,0.3,0.5,16,0.1511697513073669,0.16756633578085586,0.07886461281413698,0.06906375551941119,0.23327574709532262,dr_oracle,24.027999553796025,23.46463354976249,0.24027999553796026
0.6,0.0,100,transitional,0.8,1.3,0.3,0.1,16,0.1649081167650939,0.10571275710252531,0.14290094466553643,0.11310981760824879,0.216706415921939,dr_oracle,24.027999553796025,23.46463354976249,0.24027999553796026
0.6,0.0,100,transitional,0.8,1.3,0.3,0.5,16,0.17437254519160308,0.18709944808481907,0.11693774709955781,0.08269550024821135,0.26604959013499485,dr_oracle,24.027999553796025,23.46463354976249,0.24027999553796026
0.6,0.5,100,reward_only,0.3,0.7,0.3,0.1,16,0.08577322931823471,0.06926616783890124,0.06706387505193004,0.05183343074039645,0.11971302789607297,dr_oracle,25.807747120633543,27.71596732341153,0.2580774712063354
0.6,0.5,100,reward_only,0.3,0.7,0.3,0.5,16,0.1772426217166404,0.133386683217242,0.15721157973288036,0.11188434793587851,0.2426008954974023,dr_oracle,25.807747120633543,27.71596732341153,0.2580774712063354
